@relation dataset,,,,,,,,,,,,,
,,,,,,,,,,,,,
@attribute ID numeric,,,,,,,,,,,,,
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS',,,,,,,,,,,,,
@attribute 'Training round' numeric,,,,,,,,,,,,,
@attribute inputs-1 numeric,,,,,,,,,,,,,
@attribute inputs-2 numeric,,,,,,,,,,,,,
@attribute outputs-1 numeric,,,,,,,,,,,,,
@attribute outputs-2 numeric,,,,,,,,,,,,,
,,,,,,,,,,,,,
@data,,,,,,,,,,,,,
ID,Time,Recording Round,Inputs-1,Inputs-2,Outputs-1,Outputs-2,,,,-1708.5,,,
1,'2021/03/18 14:48:12:972',2,873.5,-1697.5,0.7,0.7,,,,-1706,,,
2,'2021/03/18 14:48:13:472',2,1041.5,-1598,0.7,0.7,,,,-1698.5,,,
3,'2021/03/18 14:48:13:971',2,1079,-1568.5,0.7,0.7,,,,-1697.5,,,
4,'2021/03/18 14:48:14:471',2,1021.5,-1592.5,0.7,0.7,,,,-1697.5,,,
5,'2021/03/18 14:48:14:971',2,963.5,-1649.5,0.7,0.7,,,,-1683.5,,,
6,'2021/03/18 14:48:15:471',2,993.5,-1706,0.7,0.7,,,,-1679.5,,,
7,'2021/03/18 14:48:15:970',2,1019.5,-1679.5,0.7,0.7,,,,-1671.5,,,
8,'2021/03/18 14:48:16:471',2,1012,-1671.5,0.7,0.7,,,,-1671,,,
9,'2021/03/18 14:48:16:988',2,1010,-1683.5,0.7,0.7,,,,-1649.5,,,
10,'2021/03/18 14:48:17:471',2,994,-1671,0.7,0.7,,,,-1648,,,
11,'2021/03/18 14:48:18:031',2,980.5,-1697.5,0.7,0.7,,,,-1641,,,
12,'2021/03/18 14:48:18:567',2,988,-1698.5,0.7,0.7,,,,-1605.5,,,
13,'2021/03/18 14:48:19:067',2,948,-1708.5,0.7,0.7,,,,-1600.5,,,
14,'2021/03/18 14:48:19:567',2,963.5,-1605.5,0.7,0.7,,,,-1598,,,
15,'2021/03/18 14:48:20:067',2,1019.5,-1600.5,0.7,0.7,,,,-1592.5,,,
16,'2021/03/18 14:48:20:567',2,1039,-1648,0.7,0.7,,,,-1586,,,
17,'2021/03/18 14:48:21:067',2,1077.5,-1641,0.7,0.7,,,,-1568.5,,,
18,'2021/03/18 14:48:21:567',2,1158.5,-1586,0.7,0.7,,,,-1545,,,
19,'2021/03/18 14:48:22:066',2,1154.5,-1523,0.7,0.7,,,,-1523,,Avg,
20,'2021/03/18 14:48:22:567',2,1163,-1545,0.7,0.7,,,,,,-1638.55,
Difference,,,289.5,185.5,,,,,,185.5,,,
,,,,,,,,,,,,,
21,'2021/03/18 14:48:39:567',3,1242.5,-1452.5,0.7,0.2,,,,-1562,,,
22,'2021/03/18 14:48:40:067',3,1220,-1434.5,0.7,0.2,,,,-1540,,,
23,'2021/03/18 14:48:40:567',3,1208.5,-1480.5,0.7,0.2,,,,-1529,,,
24,'2021/03/18 14:48:41:110',3,1253.5,-1529,0.7,0.2,,,,-1503.5,,,
25,'2021/03/18 14:48:41:111',3,1234,-1502.5,0.7,0.2,,,,-1502.5,,,
26,'2021/03/18 14:48:41:676',3,1253.5,-1455.5,0.7,0.2,,,,-1494,,,
27,'2021/03/18 14:48:42:177',3,1280.5,-1443.5,0.7,0.2,,,,-1489,,,
28,'2021/03/18 14:48:42:676',3,1252,-1461.5,0.7,0.2,,,,-1480.5,,,
29,'2021/03/18 14:48:43:177',3,1223,-1489,0.7,0.2,,,,-1478.5,,,
30,'2021/03/18 14:48:43:677',3,1235.5,-1478.5,0.7,0.2,,,,-1477.5,,,
